AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.11258
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.09856753
AGID00439	2424	2796	Set179	Lyn	-0.2097571
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.60242
AGID00198	1222	5453	Set179	Mcl-1	-0.5427799
AGID00288	1633	AB3314P	Set179	MCT4	0.6713766
AGID00175	1164	3521	Set179	MDM2_pS166	-0.5193143
AGID00044	417	1235-1/ab32576	Old	MEK1	0.61642
AGID00143	1076	9154	Old	MEK1_pS217S221	0.38726
AGID00201	1243	9125	Set179	MEK2	0.09464141
AGID00361	2118	ab51061	Set179	MelanA	0.2991305
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.2926722
AGID00337	1951	12711	Set179	MERIT40	-0.1924815
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.2564961
AGID02212	2574	ab195352	Set179	METTL3	0.2645782
AGID00225	1323	sc-20121	Set179	MIF	0.09296732
AGID00137	1062	WH0054206M1	Old	MIG6	0.19056
AGID00403	2117	ab20663	Set179	MITF	-0.02439537
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.08415955
AGID00322	1810	11925	Set179	Mitofusin-2	-0.4341468
AGID00389	2324	3515	Set179	MLH1	-0.2471562
AGID00312	1780	14993	Set179	MLKL	-0.05529565
AGID00402	2359	MAB3328	Set179	MMP14	0.3261533
AGID00045	435	4022	Set179	MMP2	0.08543421
AGID00122	1005	2195	Set179	Mnk1	0.7523446
AGID00331	1899	sc-377312	Set179	MR1	-0.1388301
AGID00273	1589	ab103319	Set179	MRAP	0.0871375
AGID00530	440	4847	Old	MRE11	0.44323
AGID00390	905	2850	Old	MSH2	0.21865
AGID00138	1063	22030002	Old	MSH6	-0.019493
AGID00299	1675	ab76148	Set179	MSI2	-0.1755346
AGID00232	1344	ab14705	Set179	MTCO1	1.160125
AGID00046	444	2983	Old	MTOR	-0.35625
AGID00047	446	2971	Old	MTOR_pS2448	-0.53446
AGID00204	1247	H00009788-M01A	Set179	MTSS1	1.049804
AGID00401	1139	21370002	Old	MYH11	0.22488
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	-2.2866
AGID00318	1803	4282	Set179	Myt1	-0.139101
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.0083163
AGID00156	1126	3217	Old	NDRG1_pT346	-0.13113
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.08293581
AGID00134	1046	22710002	Old	NF2	-0.30402
AGID00048	457	3033	Old	NFKBP65_pS536	-0.45721
AGID02155	2461	3608	Old	NOTCH1	0.47743
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.04850967
AGID00087	767	sc-5593	Set179	Notch3	-0.04149038
AGID00258	1420	3187	Set179	NQO1	0.1853941
AGID00162	1136	sc-31	Old	NRAS	0.17916
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	-0.2393278
AGID00420	466	1712-1/ab40803	Old	P16INK4A	0.15608
AGID00384	470	sc-6246	Old	P21	-0.80435
AGID00105	897	1591-1/ab32034	Old	P27	0.33761
AGID00096	842	AF1555	Old	P27_pT157	-0.1029
AGID00099	878	ab64949	Old	P27_pT198	0.099675
AGID00181	1175	9228	Set179	p38-a	-0.0684239
AGID00098	479	9211	Old	P38_pT180Y182	-1.4655
AGID00049	478	9212	Old	P38MAPK	-0.44856
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.2605529
AGID00050	481	9282	Old	P53	0.23908
AGID00490	1187	610833	Old	P62LCKLIGAND	-0.59609
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.092425
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.37495
AGID00085	759	9347	Old	P90RSK	-0.23334
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.35782
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.3322575
AGID00053	499	612024	Old	PAI1	2.0953
AGID00224	1322	HPA035895	Set179	PAICS	-0.6678502
AGID00323	1811	2602	Set179	PAK1	0.2901583
AGID02199	2517	PA5-69540	Set179	PAK4	1.249383
AGID00245	1370	4336-BPC-100	Set179	PAR	-0.1816923
AGID00374	2209	66564	Set179	PARG	0.03992487
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.15337
AGID00274	1591	ab53715	Set179	Patched	0.06647021
AGID00513	2486	60433	Set179	PAX6	0.1556326
AGID00441	1621	9857	Set179	PAX8	0.2567644
AGID00054	504	2542	Old	PAXILLIN	-0.48582
AGID00055	509	2130	Old	PCADHERIN	-0.044044
AGID00248	511	ab29	Old	PCNA	0.13899
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-1.5796
AGID00385	1225	3169	Set179	PDGFRB	0.1199554
AGID00210	1258	ab110332	Set179	PDH	1.471068
AGID00324	1817	3205	Set179	PDHA1	-0.1184108
AGID00280	1622	3820	Set179	PDHK1	-0.1544431
AGID00056	515	3062	Old	PDK1	0.27096
AGID00057	516	3061	Old	PDK1_pS241	0.19797
AGID00300	1234	sc-19090	Old	PDL1	0.30085
AGID00124	1017	2780	Old	PEA15	0.37725
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.40317
AGID00440	2429	3192	Set179	PERK	-0.4334898
AGID02207	2569	ab192876	Set179	PGM1	0.2789518
AGID00281	1623	13428	Set179	PHGDH	0.2126095
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.01828982
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.06960254
AGID00093	808	4255	Old	PI3KP110ALPHA	0.61954
AGID00058	523	06-195	Old	PI3KP85	0.17265
AGID00296	1667	5675	Set179	PKA-a	-0.3990164
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	0.8439293
AGID00172	529	05-154	Old	PKCALPHA	1.2953
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.73722
AGID00114	932	07-875	Old	PKCDELTA_pS664	-0.14828
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.9456
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	-0.05888069
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.6895609
AGID00084	754	4513	Set179	PLK1	-0.3746268
AGID00203	1246	22510002	Set179	PMS2	-0.3045948
AGID00207	1254	ab14734	Set179	Porin	0.001769997
AGID00381	549	1483-1/ab32085	Old	PR	0.095156
AGID00081	738	AHO1031	Set179	PRAS40	0.1013691
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.27091
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.528594
AGID00492	1205	HPA007730	Old	PRDX1	0.57083
AGID00190	1204	ab102739	Old	PREX1	-0.56116
AGID00061	566	9552	Old	PTEN	-0.17669
AGID00364	2154	ab76942	Set179	PTPN12	-0.149426
AGID00218	1290	4976	Set179	Puma	-0.7175995
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.05048327
AGID00145	1083	3539	Old	RAB11	-0.28812
AGID00169	1150	4314	Old	RAB25	1.2278
AGID00342	1979	24555	Set179	Rad23A	-0.5681466
AGID00261	987	05-525	Old	RAD50	-0.46061
AGID00360	579	NA71	Old	RAD51	0.95064
AGID00158	1128	2280	Old	RAPTOR	-0.085013
AGID00059	552	9309	Old	RB	-0.33261
AGID00060	557	9308	Old	RB_pS807S811	-1.0453
AGID00164	1138	21390002	Old	RBM15	-1.0393
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-1.007846
AGID00159	1129	2114	Old	RICTOR	2.4464
AGID00160	1130	3806	Old	RICTOR_pT1135	0.63238
AGID00282	1624	4926	Set179	RIP	-0.4007011
AGID00283	1625	13526	Set179	RIP3	-0.01767469
AGID00416	1368	2208	Set179	RPA32	-0.173226
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.7605471
AGID00341	1978	3388	Set179	RRM1	0.08441545
AGID00344	1981	PA5-27856	Set179	RRM2	0.9318898
AGID00554	2425	8408	Set179	RSK1	-0.1728671
AGID00353	2031	13018	Set179	S100A4	0.6829966
AGID00330	1874	2317	Old	S6	-0.61542
AGID00062	600	2211	Old	S6_pS235S236	-1.0749
AGID00063	601	2215	Old	S6_pS240S244	-1.4442
AGID00157	1127	sc-58420	Old	SCD1	-0.097272
AGID00230	1339	11998	Set179	SDHA	0.3727552
AGID00294	1039	ab69836	Old	SETD2	0.64123
AGID00161	1131	32-4500	Old	SF2	0.22374
AGID02179	2495	3534	Set179	SFRP1	-0.3615337
AGID00431	2411	12103	Set179	SGK1	0.1137763
AGID00430	2409	8156	Set179	SGK3	0.02178247
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.10706
AGID00376	2241	3397	Set179	SHP2	-0.1584731
AGID00183	1180	3751	Old	SHP2_pY542	0.24656
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.0367672
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.04317717
AGID00064	610	2954	Old	SMAC	-0.30486
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.064033
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.0024135
AGID02160	2467	46535	Old	SMAD4	-0.021694
AGID00065	616	3895	Old	SNAIL	-0.004005
AGID00325	1818	4266	Set179	SOD1	0.22545
AGID00380	1328	13141	Set179	SOD2	0.05227401
AGID00298	1670	2748	Set179	Sox2	1.539737
AGID00066	621	05-184	Old	SRC	-0.21103
AGID02157	2463	6943	Old	SRC_pY416	-0.64677
AGID00068	626	2105	Old	SRC_pY527	-1.5217
AGID00185	1197	4904	Set179	Stat3	-0.3812304
AGID00388	637	9131	Old	STAT3_pY705	-0.13647
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.83479
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.44976
AGID00357	2099	13647	Set179	STING	-0.5281683
AGID00128	1033	sc-1240	Old	SYK	-0.3356
AGID00070	646	05-348	Set179	Tau	1.261349
AGID00327	777	2149	Old	TAZ	0.16001
AGID00228	1333	7495	Set179	TFAM	-0.2657896
AGID00165	1140	22500002	Old	TFRC	-0.98653
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.16068
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	0.40157
AGID00406	2370	612344	Set179	TRAP1	-0.1398044
AGID00559	2537	PA5-34561	Set179	TRIM24	0.1713142
AGID00306	1756	ab167154	Set179	TRIM25	-0.2540738
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.5004771
AGID00155	1125	4906	Old	TSC1	0.78566
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.061101
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.041248
AGID00417	1842	ab173300	Set179	TUFM	-0.06357769
AGID00238	1353	sc-81417	Set179	Twist	0.38168
AGID00436	1080	5585	Set179	Tyro3	-0.2259846
AGID00295	1662	5546	Set179	U-Histone-H2B	-1.740351
AGID00214	1270	HPA005651	Set179	UBAC1	0.1432622
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.04749819
AGID00213	1267	sc-271268	Set179	UGT1A	0.4240839
AGID00284	1626	6888	Set179	ULK1_pS757	-0.231338
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	0.1898448
AGID00313	1781	13115	Set179	UVRAG	-0.03269624
AGID00073	678	3112	Set179	VASP	0.7185476
AGID00184	1181	2502	Set179	VAV1	-1.395223
AGID00074	688	2479	Old	VEGFR2	0.16409
AGID00421	2394	68547	Set179	VHL	0.2152366
AGID00231	1343	SAB4200080	Set179	Vinculin	1.570245
AGID00317	1802	4936	Set179	Wee1	-0.4858455
AGID00354	2058	4910	Set179	Wee1_pS642	0.1321934
AGID00285	1627	12124	Set179	WIPI1	0.2956147
AGID00286	1628	8567	Set179	WIPI2	0.3241856
AGID02214	2576	ab195380	Set179	WTAP	0.8705312
AGID00133	1044	sc-32136	Old	XBP1	2.0742
AGID00076	699	2042	Set179	XIAP	-0.4728572
AGID00241	1359	sc-56813	Set179	XPA	-0.7244646
AGID00349	1354	ab3299	Set179	XPF	-0.1041269
AGID02137	2440	PA5-29359	Old	XRCC1	-0.23902
