AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00368	2169	ab183737	Set179	GRB7	1.88088699138594
AGID00396	2339	3593	Set179	Grp75	0.702169144783386
AGID00174	1163	9315	Set179	GSK-3B	0.22113212994879
AGID00502	1082	9336	Old	GSK3_pS9	-1.4719
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.12825
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-1.0497
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.0829075342008443
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.0751967152690141
AGID00131	1038	MS-325-P1	Old	HER2	3.6945
AGID00142	299	06-229	Old	HER2_pY1248	3.3218
AGID00110	911	sc-285	Old	HER3	0.42945
AGID00080	728	4791	Old	HER3_pY1289	0.20123
AGID00103	890	2573	Old	HEREGULIN	0.65023
AGID00271	1582	11988	Set179	HES1	0.249850076014383
AGID00397	2340	2024	Set179	Hexokinase-I	-0.011819674074311
AGID00442	1023	2867	Set179	Hexokinase-II	0.89626639768434
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-1.40083941012543
AGID00398	2341	3377	Set179	Histone-H3_pS10	-0.744300550416591
AGID00332	1901	ab128959	Set179	HLA-DQA1	-0.514790731389175
AGID00333	1902	14832-1-AP	Set179	HMHA1	-0.380716442068313
AGID00035	321	2402	Set179	HSP27	0.152181137755064
AGID00036	323	2401	Set179	HSP27_pS82	-1.67318784048718
AGID00320	1808	12165	Set179	HSP60	0.459612044552212
AGID00037	325	4872	Old	HSP70	-1.3025
AGID00366	2158	86630	Set179	IDO	1.57638393763075
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.18177
AGID00038	335	3922	Old	IGFBP2	0.15632
AGID00090	793	611504	Set179	IGFBP3	0.559382330148686
AGID00039	336	3027	Set179	IGFRb	-1.18254651617832
AGID00336	1949	12153	Set179	IL-6	-0.519596052805004
AGID02221	2583	57145	Set179	IMP3	0.141126500024265
AGID02153	2459	14543	Old	INPP4B	0.888
AGID00272	1586	3025	Set179	IR-b	-0.274308963218813
AGID00519	2519	4302	Set179	IRF-3	0.0754434370088678
AGID00520	2520	4947	Set179	IRF-3_pS396	0.00152024549631975
AGID00223	1316	sc-497	Old	IRF1	0.11342
AGID00092	802	06-248	Old	IRS1	0.3015
AGID00040	371	4502	Set179	IRS2	-0.989727121118492
AGID00250	1394	sc-13157	Old	JAB1	0.30623
AGID00256	1413	ab109536	Set179	Jagged1	-0.122971821067579
AGID00177	1166	3230	Old	JAK2	-0.049885
AGID00758	377	4671	Old	JNK_pT183Y185	-0.054746
AGID02136	2439	PA5-28262	Old	JNK2	-0.036725
AGID00307	1757	ab10484	Set179	KAP1	-0.455060897540191
AGID00528	904	2180	Old	KU80	0.23856
AGID00375	2237	HPA028732	Set179	LAD1	2.07486347092069
AGID00290	1643	IHC-00439	Set179	Lasu1	0.173827449057456
AGID00279	1618	4108	Set179	LC3A-B	-0.546196213119194
AGID00042	397	2752	Old	LCK	0.36933
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	-0.0096197
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.0799583564108178
AGID00439	2424	2796	Set179	Lyn	0.398508518319668
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.54894
AGID00198	1222	5453	Set179	Mcl-1	-0.395741568360491
AGID00288	1633	AB3314P	Set179	MCT4	0.704149131941648
AGID00175	1164	3521	Set179	MDM2_pS166	-0.483620148610578
AGID00044	417	1235-1/ab32576	Old	MEK1	0.34482
AGID00143	1076	9154	Old	MEK1_pS217S221	0.093274
AGID00201	1243	9125	Set179	MEK2	0.02354324238442
AGID00361	2118	ab51061	Set179	MelanA	0.20295671574221
AGID00362	2119	ab137078	Set179	Melanoma-gp100	-0.13626100990661
AGID00337	1951	12711	Set179	MERIT40	0.107937545193589
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.215406407440845
AGID02212	2574	ab195352	Set179	METTL3	0.186444097537619
AGID00225	1323	sc-20121	Set179	MIF	-0.489550295452371
AGID00137	1062	WH0054206M1	Old	MIG6	0.23539
AGID00403	2117	ab20663	Set179	MITF	-0.418748696545415
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.262453724516242
AGID00322	1810	11925	Set179	Mitofusin-2	-0.132652018767377
AGID00389	2324	3515	Set179	MLH1	0.374869486613726
AGID00312	1780	14993	Set179	MLKL	1.43154307200534
AGID00402	2359	MAB3328	Set179	MMP14	-0.472846550606816
AGID00045	435	4022	Set179	MMP2	-0.680852423059152
AGID00122	1005	2195	Set179	Mnk1	0.574747211881443
AGID00331	1899	sc-377312	Set179	MR1	-0.38272203604949
AGID00273	1589	ab103319	Set179	MRAP	0.0386927493592718
AGID00530	440	4847	Old	MRE11	0.3985
AGID00390	905	2850	Old	MSH2	0.33924
AGID00138	1063	22030002	Old	MSH6	-0.080463
AGID00299	1675	ab76148	Set179	MSI2	-0.219550707031122
AGID00232	1344	ab14705	Set179	MTCO1	2.55464222928155
AGID00046	444	2983	Old	MTOR	-0.059257
AGID00047	446	2971	Old	MTOR_pS2448	-0.23518
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.744848749500451
AGID00401	1139	21370002	Old	MYH11	-0.37677
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.028802
AGID00318	1803	4282	Set179	Myt1	0.0729943382337063
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.065063
AGID00156	1126	3217	Old	NDRG1_pT346	-0.14887
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.0380141520019568
AGID00134	1046	22710002	Old	NF2	-0.37088
AGID00048	457	3033	Old	NFKBP65_pS536	-0.72463
AGID02155	2461	3608	Old	NOTCH1	0.52363
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.0796691117675682
AGID00087	767	sc-5593	Set179	Notch3	-0.1810242830499
AGID00258	1420	3187	Set179	NQO1	2.02866975107188
AGID00162	1136	sc-31	Old	NRAS	0.26681
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	0.228699045519324
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.86418
AGID00384	470	sc-6246	Old	P21	-0.69375
AGID00105	897	1591-1/ab32034	Old	P27	1.0757
AGID00096	842	AF1555	Old	P27_pT157	-0.087919
AGID00099	878	ab64949	Old	P27_pT198	-0.049827
AGID00181	1175	9228	Set179	p38-a	0.13368320346368
AGID00098	479	9211	Old	P38_pT180Y182	-1.1526
AGID00049	478	9212	Old	P38MAPK	0.25865
AGID00151	1119	4695	Set179	p44-42-MAPK	0.229753615913636
AGID00050	481	9282	Old	P53	0.76567
AGID00490	1187	610833	Old	P62LCKLIGAND	1.4545
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.41988
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.13593
AGID00085	759	9347	Old	P90RSK	0.67018
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.12824
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.519071704267322
AGID00053	499	612024	Old	PAI1	-0.15762
AGID00224	1322	HPA035895	Set179	PAICS	-0.201114028447986
AGID00323	1811	2602	Set179	PAK1	0.782672303533917
AGID02199	2517	PA5-69540	Set179	PAK4	-0.121174597903289
AGID00245	1370	4336-BPC-100	Set179	PAR	1.68627405777775
AGID00374	2209	66564	Set179	PARG	-0.324919886431132
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.41813
AGID00274	1591	ab53715	Set179	Patched	-0.118012620383219
AGID00513	2486	60433	Set179	PAX6	1.08879979108085
AGID00441	1621	9857	Set179	PAX8	0.626619606985522
AGID00054	504	2542	Old	PAXILLIN	-0.35261
AGID00055	509	2130	Old	PCADHERIN	0.19528
AGID00248	511	ab29	Old	PCNA	0.22045
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-1.2709
AGID00385	1225	3169	Set179	PDGFRB	-0.663113705930814
AGID00210	1258	ab110332	Set179	PDH	0.667097210055421
AGID00324	1817	3205	Set179	PDHA1	0.379929778902331
AGID00280	1622	3820	Set179	PDHK1	-0.0904143846085751
AGID00056	515	3062	Old	PDK1	0.10792
AGID00057	516	3061	Old	PDK1_pS241	-0.026611
AGID00300	1234	sc-19090	Old	PDL1	0.40688
AGID00124	1017	2780	Old	PEA15	-0.41325
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.6845
AGID00440	2429	3192	Set179	PERK	0.456543127509021
AGID02207	2569	ab192876	Set179	PGM1	0.273650171847689
AGID00281	1623	13428	Set179	PHGDH	0.8192134877525
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.561264329141065
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.266903818377931
AGID00093	808	4255	Old	PI3KP110ALPHA	0.1655
AGID00058	523	06-195	Old	PI3KP85	-0.11061
AGID00296	1667	5675	Set179	PKA-a	-0.394406276208734
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.0130550924949
AGID00172	529	05-154	Old	PKCALPHA	0.83841
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.89155
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.12675
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.2347
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.0838730266327542
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.403630742774061
AGID00084	754	4513	Set179	PLK1	1.7008207475162
AGID00203	1246	22510002	Set179	PMS2	0.753233071318219
AGID00207	1254	ab14734	Set179	Porin	-0.148874810128625
AGID00381	549	1483-1/ab32085	Old	PR	0.11037
AGID00081	738	AHO1031	Set179	PRAS40	-0.0110464240884729
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.19879
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.578125535221707
AGID00492	1205	HPA007730	Old	PRDX1	-0.018388
AGID00190	1204	ab102739	Old	PREX1	0.011479
AGID00061	566	9552	Old	PTEN	0.098376
AGID00364	2154	ab76942	Set179	PTPN12	-0.741925977184877
AGID00218	1290	4976	Set179	Puma	-0.767068114702165
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.299750537108707
AGID00145	1083	3539	Old	RAB11	-0.18866
AGID00169	1150	4314	Old	RAB25	1.1934
AGID00342	1979	24555	Set179	Rad23A	-0.482313344745506
AGID00261	987	05-525	Old	RAD50	-0.054857
AGID00360	579	NA71	Old	RAD51	0.61739
AGID00158	1128	2280	Old	RAPTOR	-0.25013
AGID00059	552	9309	Old	RB	-0.055451
AGID00060	557	9308	Old	RB_pS807S811	-1.0262
AGID00164	1138	21390002	Old	RBM15	0.061347
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.884006096210473
AGID00159	1129	2114	Old	RICTOR	0.64977
AGID00160	1130	3806	Old	RICTOR_pT1135	-0.048404
AGID00282	1624	4926	Set179	RIP	-0.0212124512162969
AGID00283	1625	13526	Set179	RIP3	0.0650152715551847
AGID00416	1368	2208	Set179	RPA32	-0.40609496387572
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.789882987486816
AGID00341	1978	3388	Set179	RRM1	0.0300835542228007
AGID00344	1981	PA5-27856	Set179	RRM2	0.768423183388288
AGID00554	2425	8408	Set179	RSK1	1.46200269509696
AGID00353	2031	13018	Set179	S100A4	0.600151610853031
AGID00330	1874	2317	Old	S6	0.21365
AGID00062	600	2211	Old	S6_pS235S236	-0.12593
AGID00063	601	2215	Old	S6_pS240S244	-0.43936
AGID00157	1127	sc-58420	Old	SCD1	-0.10687
AGID00230	1339	11998	Set179	SDHA	0.394688428576991
AGID00294	1039	ab69836	Old	SETD2	0.24261
AGID00161	1131	32-4500	Old	SF2	-0.10776
AGID02179	2495	3534	Set179	SFRP1	-0.469221700152584
AGID00431	2411	12103	Set179	SGK1	-0.157105406940631
AGID00430	2409	8156	Set179	SGK3	-0.504440068565364
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.099355
AGID00376	2241	3397	Set179	SHP2	-0.316476722798652
AGID00183	1180	3751	Old	SHP2_pY542	-0.24479
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.40858982406133
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	-0.279677588560864
AGID00064	610	2954	Old	SMAC	-0.36607
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.11741
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.14346
AGID02160	2467	46535	Old	SMAD4	0.1786
AGID00065	616	3895	Old	SNAIL	0.34706
AGID00325	1818	4266	Set179	SOD1	-0.0479894797558106
AGID00380	1328	13141	Set179	SOD2	-0.454069234716868
AGID00298	1670	2748	Set179	Sox2	-0.215840482693594
AGID00066	621	05-184	Old	SRC	0.64506
AGID02157	2463	6943	Old	SRC_pY416	-0.33115
AGID00068	626	2105	Old	SRC_pY527	-0.35633
AGID00185	1197	4904	Set179	Stat3	-0.452424544400047
AGID00388	637	9131	Old	STAT3_pY705	-0.27846
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.071654
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.13548
AGID00357	2099	13647	Set179	STING	0.574313290757148
AGID00128	1033	sc-1240	Old	SYK	-0.35493
AGID00070	646	05-348	Set179	Tau	-1.03738889040688
AGID00327	777	2149	Old	TAZ	0.10174
AGID00228	1333	7495	Set179	TFAM	0.82616566772124
AGID00165	1140	22500002	Old	TFRC	-0.94654
AGID00149	1107	S1711/ab137573	Old	TIGAR	0.33652
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.18899
AGID00406	2370	612344	Set179	TRAP1	0.71790579723293
AGID00559	2537	PA5-34561	Set179	TRIM24	0.122862112450546
AGID00306	1756	ab167154	Set179	TRIM25	0.624253637839453
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.570450107906915
AGID00155	1125	4906	Old	TSC1	0.43794
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.017967
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.17279
AGID00417	1842	ab173300	Set179	TUFM	-0.0243225145139599
AGID00238	1353	sc-81417	Set179	Twist	-0.00347368774397434
AGID00436	1080	5585	Set179	Tyro3	-0.516175048961603
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.87566097402172
AGID00214	1270	HPA005651	Set179	UBAC1	-0.0212746580379043
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.0527253117987347
AGID00213	1267	sc-271268	Set179	UGT1A	1.52910768225827
AGID00284	1626	6888	Set179	ULK1_pS757	-0.544123264065383
