AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00314	1783	4539	Old	CDK1_pY15	0.2836
AGID00423	2397	8064	Set179	CDT1	-0.4342051
AGID02101	2348	15102	Set179	cGAS	0.1193136
AGID00447	2410	13460	Set179	CHD1L	-0.2440759
AGID00189	1203	2360	Old	CHK1	-0.47109
AGID00234	1348	ab79758	Old	CHK1_pS296	-0.069651
AGID00107	903	2348	Old	CHK1_pS345	-0.26543
AGID00018	146	3440	Old	CHK2	-0.071265
AGID00019	147	2197	Old	CHK2_pT68	0.22854
AGID00527	2078	4952	Old	CIAP	0.55569
AGID00350	2018	3793	Set179	CIITA	0.1009604
AGID00434	155	9164	Old	CJUN_pS73	0.49768
AGID00020	157	1522-1/ab32363	Old	CKIT	-0.10481
AGID00400	852	NB100-91714	Old	CLAUDIN7	1.2499
AGID00466	726	3127	Old	CMET	0.15939
AGID00079	727	3129	Old	CMET_pY1235	-0.065664
AGID00167	161	9402	Old	CMYC	-0.31747
AGID00292	1656	11130-1-AP	Old	COG3	0.55423
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.52489
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set179	Connexin-43	-1.259185
AGID00269	1571	6434	Set179	Coup-TFII	0.1070932
AGID00150	1116	4850	Set179	Cox-IV	0.2225708
AGID00195	1218	4842	Set179	Cox2	-0.06052583
AGID00188	803	05-739	Old	CRAF	-0.37784
AGID00022	179	9427	Old	CRAF_pS338	-0.13083
AGID00023	181	9197	Set179	Creb	-0.5087111
AGID00393	2334	9198	Set179	CREB_pS133	0.03111924
AGID00365	2155	4980	Set179	CSK	0.3595667
AGID00367	2160	9201	Set179	CtIP	-0.04120058
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set179	Cyclin-D3	0.0615238
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-0.23631
AGID00382	194	sc-718	Old	CYCLIND1	-0.19307
AGID00437	199	sc-25303	Old	CYCLINE1	0.18147
AGID00449	202	1142-1	Old	CYCLINE2	-0.80781
AGID00209	1257	ab110324	Set179	Cyclophilin-F	0.675477
AGID00247	1379	ab48389	Set179	D-a-Tubulin	1.17658
AGID00308	1770	GTX10524	Set179	DAPK1_pS308	0.1577081
AGID00304	1744	ab51601	Set179	DAPK2	-0.07506632
AGID00343	1980	6998	Set179	DDB-1	0.03098595
AGID00427	2402	5583	Set179	DDR1	0.1413856
AGID00428	2403	SAB4504671	Set179	DDR1_pY513	0.3024781
AGID00532	1273	Bast Lab	Old	DIRAS3	-0.025632
AGID00104	891	ab76008	Old	DJ1	-0.48054
AGID02146	2452	4658	Set179	DM-Histone-H3	-0.2712424
AGID00386	1397	ab32521	Set179	DM-K9-Histone-H3	-0.2029766
AGID00352	2030	14649	Set179	DNA-Ligase-IV	-0.009230901
AGID00407	2371	13609	Set179	DNA_POLG	-0.0699676
AGID00399	2344	5032	Set179	DNMT1	-0.3194599
AGID00409	2373	5391	Set179	DRP1	-0.2211268
AGID00253	1406	5149	Old	DUSP4	1.8482
AGID00334	1936	ab76310	Set179	DUSP6	0.2693279
AGID00116	940	3218	Old	DVL3	-0.31423
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	0.71569
AGID00135	1060	2332	Old	EEF2	-0.14297
AGID00136	1061	3692	Old	EEF2K	0.5196
AGID00152	1120	2232	Old	EGFR	-0.13861
AGID00450	217	2234	Old	EGFR_pY1068	0.61364
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	-0.15273
AGID00078	722	9742	Old	EIF4E	0.066616
AGID00328	1871	ab76256	Set179	eIF4E_pS209	-0.004165919
AGID00154	1124	2498	Old	EIF4G	0.14097
AGID00027	228	9181	Set179	Elk1_pS383	-0.2129103
AGID00235	1350	M061329-2	Set179	EMA	4.001833
AGID00394	2337	3810	Set179	Enolase-1	-0.1254094
AGID00395	2338	8171	Set179	Enolase-2	-0.345122
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set179	EphA2	1.082195
AGID00552	2422	6347	Set179	EphA2_pS897	1.607773
AGID00553	2423	12677	Set179	EphA2_pY588	0.2059541
AGID00075	693	556347	Old	EPPK1	1.4648
AGID00335	238	RM-9101	Old	ERALPHA	-1.5646
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.56903
AGID00240	247	MS-671	Old	ERCC1	-0.53312
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.35474
AGID00484	249	sc-154	Old	ERK2	-0.50618
AGID00372	2193	3552	Set179	Erk5	-0.3080732
AGID00405	2369	13826	Set179	ERRalpha	0.4576831
AGID00187	1200	A303-501A	Old	ETS1	-0.47841
AGID00511	2492	2593	Set179	EVI1	2.084066
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set179	FAK	-1.300325
AGID02151	2457	8556	Set179	FAK_pY397	0.482367
AGID00171	1156	3180	Old	FASN	1.1881
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	-0.7282902
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	-0.79421
AGID00339	1959	4403	Set179	FN14	0.3615229
AGID02152	2458	20459	Old	FOXM1	0.19914
AGID00378	269	9467	Old	FOXO3A	0.1059
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.6854
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	-0.09253539
AGID02213	2575	ab124892	Set179	FTO	-0.876259
AGID02141	2446	12263	Old	G6PD	-0.06028
AGID00117	943	3239	Old	GAB2	-0.49805
AGID00412	274	AM4300	Old	GAPDH	-2.644
AGID00086	764	558686	Old	GATA3	-0.81941
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	-0.08512635
AGID00305	1745	ab124827	Set179	GCLM	-0.1904452
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	0.1432409
AGID00263	1520	ab69838	Set179	Gli3	-0.2322638
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	-0.5332132
AGID00387	1617	12793	Set179	Glutamate-D1-2	0.1792611
AGID00262	1491	ab156876	Set179	Glutaminase	-0.0240552
AGID00319	1807	4275	Set179	Granzyme-B	0.2308572
AGID00368	2169	ab183737	Set179	GRB7	0.1542778
AGID00396	2339	3593	Set179	Grp75	1.349104
AGID00174	1163	9315	Set179	GSK-3B	-0.7111237
AGID00502	1082	9336	Old	GSK3_pS9	0.70888
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.16781
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	1.0891
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.08187264
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.1375513
AGID00131	1038	MS-325-P1	Old	HER2	0.47155
AGID00142	299	06-229	Old	HER2_pY1248	1.0093
AGID00110	911	sc-285	Old	HER3	-0.16279
AGID00080	728	4791	Old	HER3_pY1289	-0.0026537
AGID00103	890	2573	Old	HEREGULIN	0.3341
AGID00271	1582	11988	Set179	HES1	-0.1743483
AGID00397	2340	2024	Set179	Hexokinase-I	0.08467339
AGID00442	1023	2867	Set179	Hexokinase-II	1.208918
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-1.836629
AGID00398	2341	3377	Set179	Histone-H3_pS10	-0.4936911
AGID00332	1901	ab128959	Set179	HLA-DQA1	-1.346821
AGID00333	1902	14832-1-AP	Set179	HMHA1	-0.9641162
AGID00035	321	2402	Set179	HSP27	0.04902451
AGID00036	323	2401	Set179	HSP27_pS82	-0.7803035
AGID00320	1808	12165	Set179	HSP60	0.5053251
AGID00037	325	4872	Old	HSP70	-0.86587
AGID00366	2158	86630	Set179	IDO	0.7628258
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.24216
AGID00038	335	3922	Old	IGFBP2	1.2935
AGID00090	793	611504	Set179	IGFBP3	0.5112761
AGID00039	336	3027	Set179	IGFRb	-0.7364457
AGID00336	1949	12153	Set179	IL-6	0.04652481
AGID02221	2583	57145	Set179	IMP3	0.02605956
AGID02153	2459	14543	Old	INPP4B	0.11079
AGID00272	1586	3025	Set179	IR-b	0.5480312
AGID00519	2519	4302	Set179	IRF-3	0.5532931
AGID00520	2520	4947	Set179	IRF-3_pS396	0.2342061
AGID00223	1316	sc-497	Old	IRF1	-0.012294
AGID00092	802	06-248	Old	IRS1	0.28368
AGID00040	371	4502	Set179	IRS2	1.292954
AGID00250	1394	sc-13157	Old	JAB1	0.16907
AGID00256	1413	ab109536	Set179	Jagged1	-0.06719139
AGID00177	1166	3230	Old	JAK2	-0.35872
AGID00758	377	4671	Old	JNK_pT183Y185	0.16057
AGID02136	2439	PA5-28262	Old	JNK2	-0.090684
AGID00307	1757	ab10484	Set179	KAP1	-0.1644639
AGID00528	904	2180	Old	KU80	-0.19607
AGID00375	2237	HPA028732	Set179	LAD1	1.622559
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.02016377
AGID00279	1618	4108	Set179	LC3A-B	-0.5114189
AGID00042	397	2752	Old	LCK	0.56174
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	-0.13844
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.06713491
AGID00439	2424	2796	Set179	Lyn	1.469573
AGID02154	2460	4370	Old	MAPK_pT202Y204	0.52833
AGID00198	1222	5453	Set179	Mcl-1	0.2891933
AGID00288	1633	AB3314P	Set179	MCT4	0.2700919
AGID00175	1164	3521	Set179	MDM2_pS166	0.339869
AGID00044	417	1235-1/ab32576	Old	MEK1	0.0002892
AGID00143	1076	9154	Old	MEK1_pS217S221	0.40308
AGID00201	1243	9125	Set179	MEK2	0.1465951
AGID00361	2118	ab51061	Set179	MelanA	0.3091493
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.2533931
AGID00337	1951	12711	Set179	MERIT40	-0.3430732
AGID00338	1952	12110	Set179	MERIT40_pS29	0.1097137
AGID02212	2574	ab195352	Set179	METTL3	0.03043566
AGID00225	1323	sc-20121	Set179	MIF	-0.4861604
AGID00137	1062	WH0054206M1	Old	MIG6	0.07208
AGID00403	2117	ab20663	Set179	MITF	-0.289109
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	-0.02352119
AGID00322	1810	11925	Set179	Mitofusin-2	-0.8833311
AGID00389	2324	3515	Set179	MLH1	0.08763708
AGID00312	1780	14993	Set179	MLKL	1.012345
AGID00402	2359	MAB3328	Set179	MMP14	-0.4319407
AGID00045	435	4022	Set179	MMP2	-0.5242662
AGID00122	1005	2195	Set179	Mnk1	-0.03788065
AGID00331	1899	sc-377312	Set179	MR1	-0.2734125
AGID00273	1589	ab103319	Set179	MRAP	0.02029453
AGID00530	440	4847	Old	MRE11	0.36005
AGID00390	905	2850	Old	MSH2	-0.075259
AGID00138	1063	22030002	Old	MSH6	-0.5704
AGID00299	1675	ab76148	Set179	MSI2	-0.1321687
AGID00232	1344	ab14705	Set179	MTCO1	0.7564844
AGID00046	444	2983	Old	MTOR	0.27616
AGID00047	446	2971	Old	MTOR_pS2448	0.24453
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.4650953
AGID00401	1139	21370002	Old	MYH11	0.16363
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.16111
AGID00318	1803	4282	Set179	Myt1	0.2293609
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.28749
AGID00156	1126	3217	Old	NDRG1_pT346	2.1619
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.1213894
AGID00134	1046	22710002	Old	NF2	-0.61439
AGID00048	457	3033	Old	NFKBP65_pS536	0.12797
AGID02155	2461	3608	Old	NOTCH1	0.13993
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.1135367
AGID00087	767	sc-5593	Set179	Notch3	-0.1323616
AGID00258	1420	3187	Set179	NQO1	1.242285
AGID00162	1136	sc-31	Old	NRAS	0.10983
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	0.5521138
AGID00420	466	1712-1/ab40803	Old	P16INK4A	1.233
AGID00384	470	sc-6246	Old	P21	-0.68218
AGID00105	897	1591-1/ab32034	Old	P27	0.86087
AGID00096	842	AF1555	Old	P27_pT157	-0.060011
AGID00099	878	ab64949	Old	P27_pT198	0.13164
AGID00181	1175	9228	Set179	p38-a	-0.2929481
AGID00098	479	9211	Old	P38_pT180Y182	0.75964
AGID00049	478	9212	Old	P38MAPK	-0.18375
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.2312101
AGID00050	481	9282	Old	P53	0.13251
AGID00490	1187	610833	Old	P62LCKLIGAND	-0.16897
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.65133
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.052371
AGID00085	759	9347	Old	P90RSK	0.051408
AGID00531	770	9344	Old	P90RSK_pT359S363	0.14407
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.01651188
AGID00053	499	612024	Old	PAI1	0.82552
AGID00224	1322	HPA035895	Set179	PAICS	-0.4529677
AGID00323	1811	2602	Set179	PAK1	0.482328
AGID02199	2517	PA5-69540	Set179	PAK4	0.1731335
AGID00245	1370	4336-BPC-100	Set179	PAR	-2.356716
AGID00374	2209	66564	Set179	PARG	-0.1297755
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.31366
AGID00274	1591	ab53715	Set179	Patched	0.06567904
AGID00513	2486	60433	Set179	PAX6	-0.1778091
AGID00441	1621	9857	Set179	PAX8	0.06791693
AGID00054	504	2542	Old	PAXILLIN	-0.99575
AGID00055	509	2130	Old	PCADHERIN	0.13096
AGID00248	511	ab29	Old	PCNA	0.19681
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	0.93985
AGID00385	1225	3169	Set179	PDGFRB	-0.5394438
AGID00210	1258	ab110332	Set179	PDH	0.1115683
AGID00324	1817	3205	Set179	PDHA1	0.1096742
AGID00280	1622	3820	Set179	PDHK1	-0.09783793
AGID00056	515	3062	Old	PDK1	0.050172
AGID00057	516	3061	Old	PDK1_pS241	0.17838
AGID00300	1234	sc-19090	Old	PDL1	0.14802
AGID00124	1017	2780	Old	PEA15	-0.63046
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.44208
AGID00440	2429	3192	Set179	PERK	0.7342517
AGID02207	2569	ab192876	Set179	PGM1	0.008357425
AGID00281	1623	13428	Set179	PHGDH	0.5003027
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.3348336
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.08927724
AGID00093	808	4255	Old	PI3KP110ALPHA	0.13483
AGID00058	523	06-195	Old	PI3KP85	-0.10177
AGID00296	1667	5675	Set179	PKA-a	-0.9350475
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.686203
AGID00172	529	05-154	Old	PKCALPHA	1.336
AGID00460	530	06-822	Old	PKCALPHA_pS657	1.8426
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.15949
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	0.48918
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	-0.4019786
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.6701329
AGID00084	754	4513	Set179	PLK1	0.004585496
AGID00203	1246	22510002	Set179	PMS2	-0.2066188
AGID00207	1254	ab14734	Set179	Porin	0.004225811
AGID00381	549	1483-1/ab32085	Old	PR	-0.18861
AGID00081	738	AHO1031	Set179	PRAS40	-0.01255728
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.1333
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.1899544
AGID00492	1205	HPA007730	Old	PRDX1	-0.14059
AGID00190	1204	ab102739	Old	PREX1	0.03009
AGID00061	566	9552	Old	PTEN	0.2384
AGID00364	2154	ab76942	Set179	PTPN12	-0.3979716
AGID00218	1290	4976	Set179	Puma	-0.4607141
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	0.6477405
AGID00145	1083	3539	Old	RAB11	-0.21013
AGID00169	1150	4314	Old	RAB25	0.97148
AGID00342	1979	24555	Set179	Rad23A	-0.6177911
AGID00261	987	05-525	Old	RAD50	-0.34872
AGID00360	579	NA71	Old	RAD51	1.0188
AGID00158	1128	2280	Old	RAPTOR	-0.49447
AGID00059	552	9309	Old	RB	-0.071438
AGID00060	557	9308	Old	RB_pS807S811	0.10237
AGID00164	1138	21390002	Old	RBM15	-0.3552
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.6524621
AGID00159	1129	2114	Old	RICTOR	1.6083
AGID00160	1130	3806	Old	RICTOR_pT1135	0.59144
AGID00282	1624	4926	Set179	RIP	0.5716231
AGID00283	1625	13526	Set179	RIP3	0.1623916
AGID00416	1368	2208	Set179	RPA32	-0.6239907
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.1486113
AGID00341	1978	3388	Set179	RRM1	0.003508899
AGID00344	1981	PA5-27856	Set179	RRM2	0.2316766
AGID00554	2425	8408	Set179	RSK1	0.3801761
AGID00353	2031	13018	Set179	S100A4	-0.4236028
AGID00330	1874	2317	Old	S6	-0.080044
AGID00062	600	2211	Old	S6_pS235S236	1.1335
AGID00063	601	2215	Old	S6_pS240S244	0.92961
AGID00157	1127	sc-58420	Old	SCD1	-0.3795
AGID00230	1339	11998	Set179	SDHA	0.457194
AGID00294	1039	ab69836	Old	SETD2	0.3673
AGID00161	1131	32-4500	Old	SF2	0.25191
AGID02179	2495	3534	Set179	SFRP1	-0.4304711
AGID00431	2411	12103	Set179	SGK1	0.7953753
AGID00430	2409	8156	Set179	SGK3	-0.01003134
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.65223
AGID00376	2241	3397	Set179	SHP2	-0.5208329
AGID00183	1180	3751	Old	SHP2_pY542	0.91725
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.6946508
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.154196
AGID00064	610	2954	Old	SMAC	-0.57574
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.15446
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.14089
AGID02160	2467	46535	Old	SMAD4	-0.074298
AGID00065	616	3895	Old	SNAIL	1.0548
AGID00325	1818	4266	Set179	SOD1	0.03153771
AGID00380	1328	13141	Set179	SOD2	-0.4156207
AGID00298	1670	2748	Set179	Sox2	0.871631
AGID00066	621	05-184	Old	SRC	0.65961
AGID02157	2463	6943	Old	SRC_pY416	2.7747
AGID00068	626	2105	Old	SRC_pY527	1.847
AGID00185	1197	4904	Set179	Stat3	-0.03142091
AGID00388	637	9131	Old	STAT3_pY705	-0.026676
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	0.054255
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.14717
AGID00357	2099	13647	Set179	STING	-0.401107
AGID00128	1033	sc-1240	Old	SYK	-0.2059
AGID00070	646	05-348	Set179	Tau	-1.148845
AGID00327	777	2149	Old	TAZ	-0.16333
AGID00228	1333	7495	Set179	TFAM	0.2273423
AGID00165	1140	22500002	Old	TFRC	-1.0091
AGID00149	1107	S1711/ab137573	Old	TIGAR	1.7189
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.45943
AGID00406	2370	612344	Set179	TRAP1	0.2381132
AGID00559	2537	PA5-34561	Set179	TRIM24	0.3058493
AGID00306	1756	ab167154	Set179	TRIM25	0.3974639
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.065984
AGID00155	1125	4906	Old	TSC1	0.32411
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.10361
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.046325
AGID00417	1842	ab173300	Set179	TUFM	0.1325713
AGID00238	1353	sc-81417	Set179	Twist	-0.001891814
AGID00436	1080	5585	Set179	Tyro3	-0.2231151
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.6156904
AGID00214	1270	HPA005651	Set179	UBAC1	0.03123971
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.08758888
AGID00213	1267	sc-271268	Set179	UGT1A	0.4771045
AGID00284	1626	6888	Set179	ULK1_pS757	-0.08330771
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	0.1227279
AGID00313	1781	13115	Set179	UVRAG	-0.1655399
AGID00073	678	3112	Set179	VASP	0.7340854
AGID00184	1181	2502	Set179	VAV1	-0.6206026
AGID00074	688	2479	Old	VEGFR2	-0.029095
AGID00421	2394	68547	Set179	VHL	0.07461139
AGID00231	1343	SAB4200080	Set179	Vinculin	-0.1387401
AGID00317	1802	4936	Set179	Wee1	-0.4433383
AGID00354	2058	4910	Set179	Wee1_pS642	-0.3291237
AGID00285	1627	12124	Set179	WIPI1	0.4388369
AGID00286	1628	8567	Set179	WIPI2	0.2520401
AGID02214	2576	ab195380	Set179	WTAP	-0.04336388
AGID00133	1044	sc-32136	Old	XBP1	1.2587
AGID00076	699	2042	Set179	XIAP	0.5714858
AGID00241	1359	sc-56813	Set179	XPA	-1.124824
AGID00349	1354	ab3299	Set179	XPF	-0.3176277
AGID02137	2440	PA5-29359	Old	XRCC1	-0.30603
AGID00088	780	sc-15407	Old	YAP	-0.41877
