AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00035	321	2402	Set179	HSP27	-0.147967
AGID00036	323	2401	Set179	HSP27_pS82	-1.700919
AGID00320	1808	12165	Set179	HSP60	0.3225418
AGID00037	325	4872	Old	HSP70	-1.0296
AGID00366	2158	86630	Set179	IDO	1.903021
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.23842
AGID00038	335	3922	Old	IGFBP2	0.82577
AGID00090	793	611504	Set179	IGFBP3	0.3283177
AGID00039	336	3027	Set179	IGFRb	-0.8052405
AGID00336	1949	12153	Set179	IL-6	0.4836452
AGID02221	2583	57145	Set179	IMP3	0.01625858
AGID02153	2459	14543	Old	INPP4B	0.83158
AGID00272	1586	3025	Set179	IR-b	0.2527809
AGID00519	2519	4302	Set179	IRF-3	0.33776
AGID00520	2520	4947	Set179	IRF-3_pS396	0.2008556
AGID00223	1316	sc-497	Old	IRF1	0.18617
AGID00092	802	06-248	Old	IRS1	0.6375
AGID00040	371	4502	Set179	IRS2	-0.521716
AGID00250	1394	sc-13157	Old	JAB1	0.23912
AGID00256	1413	ab109536	Set179	Jagged1	-0.1323589
AGID00177	1166	3230	Old	JAK2	0.37904
AGID00758	377	4671	Old	JNK_pT183Y185	-0.012066
AGID02136	2439	PA5-28262	Old	JNK2	0.15458
AGID00307	1757	ab10484	Set179	KAP1	-0.3499546
AGID00528	904	2180	Old	KU80	-0.42606
AGID00375	2237	HPA028732	Set179	LAD1	1.780586
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.1263172
AGID00279	1618	4108	Set179	LC3A-B	-0.3636443
AGID00042	397	2752	Old	LCK	0.38554
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.17342
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.2468822
AGID00439	2424	2796	Set179	Lyn	1.431075
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.44403
AGID00198	1222	5453	Set179	Mcl-1	-0.4773497
AGID00288	1633	AB3314P	Set179	MCT4	0.2463526
AGID00175	1164	3521	Set179	MDM2_pS166	-0.1021526
AGID00044	417	1235-1/ab32576	Old	MEK1	0.34791
AGID00143	1076	9154	Old	MEK1_pS217S221	0.22368
AGID00201	1243	9125	Set179	MEK2	-0.2232488
AGID00361	2118	ab51061	Set179	MelanA	0.2492206
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.3015001
AGID00337	1951	12711	Set179	MERIT40	-0.186035
AGID00338	1952	12110	Set179	MERIT40_pS29	0.1646217
AGID02212	2574	ab195352	Set179	METTL3	0.2712041
AGID00225	1323	sc-20121	Set179	MIF	-0.7271577
AGID00137	1062	WH0054206M1	Old	MIG6	0.33786
AGID00403	2117	ab20663	Set179	MITF	-0.1124528
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.3114949
AGID00322	1810	11925	Set179	Mitofusin-2	-0.3197912
AGID00389	2324	3515	Set179	MLH1	-0.2018986
AGID00312	1780	14993	Set179	MLKL	2.525997
AGID00402	2359	MAB3328	Set179	MMP14	-1.173424
AGID00045	435	4022	Set179	MMP2	-0.6320881
AGID00122	1005	2195	Set179	Mnk1	0.04209548
AGID00331	1899	sc-377312	Set179	MR1	-0.5689203
AGID00273	1589	ab103319	Set179	MRAP	0.2899139
AGID00530	440	4847	Old	MRE11	0.40302
AGID00390	905	2850	Old	MSH2	0.32165
AGID00138	1063	22030002	Old	MSH6	-0.36048
AGID00299	1675	ab76148	Set179	MSI2	-0.2266514
AGID00232	1344	ab14705	Set179	MTCO1	2.266157
AGID00046	444	2983	Old	MTOR	-0.13539
AGID00047	446	2971	Old	MTOR_pS2448	-0.28126
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.4718859
AGID00401	1139	21370002	Old	MYH11	-0.18818
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.032926
AGID00318	1803	4282	Set179	Myt1	0.2883176
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.22041
AGID00156	1126	3217	Old	NDRG1_pT346	-0.50526
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.2537351
AGID00134	1046	22710002	Old	NF2	-0.47179
AGID00048	457	3033	Old	NFKBP65_pS536	0.0062827
AGID02155	2461	3608	Old	NOTCH1	0.13431
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.06068902
AGID00087	767	sc-5593	Set179	Notch3	-0.1115587
AGID00258	1420	3187	Set179	NQO1	3.10338
AGID00162	1136	sc-31	Old	NRAS	0.33347
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	1.821274
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.85849
AGID00384	470	sc-6246	Old	P21	-0.28273
AGID00105	897	1591-1/ab32034	Old	P27	4.8939
AGID00096	842	AF1555	Old	P27_pT157	-0.12996
AGID00099	878	ab64949	Old	P27_pT198	0.5611
AGID00181	1175	9228	Set179	p38-a	-0.1581934
AGID00098	479	9211	Old	P38_pT180Y182	-0.70479
AGID00049	478	9212	Old	P38MAPK	-0.018676
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.202409
AGID00050	481	9282	Old	P53	0.43256
AGID00490	1187	610833	Old	P62LCKLIGAND	0.20234
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.47687
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.3002
AGID00085	759	9347	Old	P90RSK	0.28792
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.077398
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.3499806
AGID00053	499	612024	Old	PAI1	0.36626
AGID00224	1322	HPA035895	Set179	PAICS	-0.7665164
AGID00323	1811	2602	Set179	PAK1	0.517303
AGID02199	2517	PA5-69540	Set179	PAK4	0.6579396
AGID00245	1370	4336-BPC-100	Set179	PAR	-1.436065
AGID00374	2209	66564	Set179	PARG	-0.1403254
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.22036
AGID00274	1591	ab53715	Set179	Patched	0.02772776
AGID00513	2486	60433	Set179	PAX6	-0.2550774
AGID00441	1621	9857	Set179	PAX8	-0.1897878
AGID00054	504	2542	Old	PAXILLIN	-1.0107
AGID00055	509	2130	Old	PCADHERIN	0.299
AGID00248	511	ab29	Old	PCNA	0.33977
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.90962
AGID00385	1225	3169	Set179	PDGFRB	-0.603691
AGID00210	1258	ab110332	Set179	PDH	0.5061283
AGID00324	1817	3205	Set179	PDHA1	0.3040585
AGID00280	1622	3820	Set179	PDHK1	0.2038079
AGID00056	515	3062	Old	PDK1	-0.022645
AGID00057	516	3061	Old	PDK1_pS241	-0.036816
AGID00300	1234	sc-19090	Old	PDL1	0.69457
AGID00124	1017	2780	Old	PEA15	-0.72935
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.34499
AGID00440	2429	3192	Set179	PERK	0.2780016
AGID02207	2569	ab192876	Set179	PGM1	0.3229963
AGID00281	1623	13428	Set179	PHGDH	0.2955481
AGID00425	2399	22789-1-AP	Set179	PHLPP	0.1602495
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.06693962
AGID00093	808	4255	Old	PI3KP110ALPHA	0.14582
AGID00058	523	06-195	Old	PI3KP85	-0.24199
AGID00296	1667	5675	Set179	PKA-a	-0.4399391
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	0.434881
AGID00172	529	05-154	Old	PKCALPHA	0.10149
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.52534
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.13707
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.22649
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.2179543
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.3159942
AGID00084	754	4513	Set179	PLK1	-0.6816405
AGID00203	1246	22510002	Set179	PMS2	-0.5028626
AGID00207	1254	ab14734	Set179	Porin	-0.07964895
AGID00381	549	1483-1/ab32085	Old	PR	0.016422
AGID00081	738	AHO1031	Set179	PRAS40	-0.05266835
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.16464
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.4809064
AGID00492	1205	HPA007730	Old	PRDX1	0.055365
AGID00190	1204	ab102739	Old	PREX1	0.30815
AGID00061	566	9552	Old	PTEN	0.16002
AGID00364	2154	ab76942	Set179	PTPN12	-0.4705849
AGID00218	1290	4976	Set179	Puma	-0.7552919
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.06852953
AGID00145	1083	3539	Old	RAB11	-0.16604
AGID00169	1150	4314	Old	RAB25	1.4387
AGID00342	1979	24555	Set179	Rad23A	0.4203985
AGID00261	987	05-525	Old	RAD50	-0.52426
AGID00360	579	NA71	Old	RAD51	1.2656
AGID00158	1128	2280	Old	RAPTOR	-0.27847
AGID00059	552	9309	Old	RB	-0.048293
AGID00060	557	9308	Old	RB_pS807S811	-1.0572
AGID00164	1138	21390002	Old	RBM15	-0.4047
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.7343229
AGID00159	1129	2114	Old	RICTOR	0.77639
AGID00160	1130	3806	Old	RICTOR_pT1135	0.44703
AGID00282	1624	4926	Set179	RIP	0.7325712
AGID00283	1625	13526	Set179	RIP3	0.01939451
AGID00416	1368	2208	Set179	RPA32	0.05615518
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	1.075507
AGID00341	1978	3388	Set179	RRM1	-0.06751554
AGID00344	1981	PA5-27856	Set179	RRM2	1.648245
AGID00554	2425	8408	Set179	RSK1	0.8049052
AGID00353	2031	13018	Set179	S100A4	-0.2226331
AGID00330	1874	2317	Old	S6	0.35034
AGID00062	600	2211	Old	S6_pS235S236	0.0057879
AGID00063	601	2215	Old	S6_pS240S244	-0.11423
AGID00157	1127	sc-58420	Old	SCD1	-0.34833
AGID00230	1339	11998	Set179	SDHA	0.7403622
AGID00294	1039	ab69836	Old	SETD2	0.29994
AGID00161	1131	32-4500	Old	SF2	0.096305
AGID02179	2495	3534	Set179	SFRP1	-0.465097
AGID00431	2411	12103	Set179	SGK1	0.293992
AGID00430	2409	8156	Set179	SGK3	-0.2064634
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.22156
AGID00376	2241	3397	Set179	SHP2	-0.2646718
AGID00183	1180	3751	Old	SHP2_pY542	0.075719
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.5936901
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.6398592
AGID00064	610	2954	Old	SMAC	-0.6371
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.26438
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.098522
AGID02160	2467	46535	Old	SMAD4	0.074235
AGID00065	616	3895	Old	SNAIL	0.62875
AGID00325	1818	4266	Set179	SOD1	0.0428545
AGID00380	1328	13141	Set179	SOD2	0.2780568
AGID00298	1670	2748	Set179	Sox2	0.2571856
AGID00066	621	05-184	Old	SRC	0.2628
AGID02157	2463	6943	Old	SRC_pY416	0.071121
AGID00068	626	2105	Old	SRC_pY527	-0.072253
AGID00185	1197	4904	Set179	Stat3	-0.441289
AGID00388	637	9131	Old	STAT3_pY705	-0.17402
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.28937
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.27702
AGID00357	2099	13647	Set179	STING	-0.0261366
AGID00128	1033	sc-1240	Old	SYK	0.14945
AGID00070	646	05-348	Set179	Tau	-0.8687756
AGID00327	777	2149	Old	TAZ	-0.091367
AGID00228	1333	7495	Set179	TFAM	-0.3279927
AGID00165	1140	22500002	Old	TFRC	-1.009
AGID00149	1107	S1711/ab137573	Old	TIGAR	0.29008
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.16505
AGID00406	2370	612344	Set179	TRAP1	-0.1972193
AGID00559	2537	PA5-34561	Set179	TRIM24	0.1905399
AGID00306	1756	ab167154	Set179	TRIM25	0.4407993
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.2401156
AGID00155	1125	4906	Old	TSC1	0.049399
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.21629
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.26299
AGID00417	1842	ab173300	Set179	TUFM	0.3098651
AGID00238	1353	sc-81417	Set179	Twist	-0.07053812
AGID00436	1080	5585	Set179	Tyro3	0.2746445
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.6977378
AGID00214	1270	HPA005651	Set179	UBAC1	-0.1112392
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.1846358
AGID00213	1267	sc-271268	Set179	UGT1A	1.673891
AGID00284	1626	6888	Set179	ULK1_pS757	-0.4627758
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	1.014264
AGID00313	1781	13115	Set179	UVRAG	0.1815581
AGID00073	678	3112	Set179	VASP	0.7003238
AGID00184	1181	2502	Set179	VAV1	-0.5782908
AGID00074	688	2479	Old	VEGFR2	0.16237
AGID00421	2394	68547	Set179	VHL	-0.1385464
AGID00231	1343	SAB4200080	Set179	Vinculin	-0.4744827
AGID00317	1802	4936	Set179	Wee1	-0.7310304
AGID00354	2058	4910	Set179	Wee1_pS642	-0.256509
AGID00285	1627	12124	Set179	WIPI1	3.63763
AGID00286	1628	8567	Set179	WIPI2	0.038967
AGID02214	2576	ab195380	Set179	WTAP	0.1429665
AGID00133	1044	sc-32136	Old	XBP1	1.4223
AGID00076	699	2042	Set179	XIAP	-0.1244758
AGID00241	1359	sc-56813	Set179	XPA	-1.306844
AGID00349	1354	ab3299	Set179	XPF	-0.1523538
AGID02137	2440	PA5-29359	Old	XRCC1	-0.20833
AGID00088	780	sc-15407	Old	YAP	-0.44929
