AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00490	1187	610833	Old	P62LCKLIGAND	2.1886
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.36203
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.48931
AGID00085	759	9347	Old	P90RSK	0.40872
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.24863
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.730255
AGID00053	499	612024	Old	PAI1	2.7353
AGID00224	1322	HPA035895	Set179	PAICS	-0.04877133
AGID00323	1811	2602	Set179	PAK1	0.3550088
AGID02199	2517	PA5-69540	Set179	PAK4	0.8422336
AGID00245	1370	4336-BPC-100	Set179	PAR	0.9156116
AGID00374	2209	66564	Set179	PARG	-0.2596822
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	-0.030452
AGID00274	1591	ab53715	Set179	Patched	-0.01956678
AGID00513	2486	60433	Set179	PAX6	0.02627415
AGID00441	1621	9857	Set179	PAX8	0.04139362
AGID00054	504	2542	Old	PAXILLIN	0.61681
AGID00055	509	2130	Old	PCADHERIN	0.086681
AGID00248	511	ab29	Old	PCNA	0.10396
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-2.0567
AGID00385	1225	3169	Set179	PDGFRB	0.9494858
AGID00210	1258	ab110332	Set179	PDH	0.1206339
AGID00324	1817	3205	Set179	PDHA1	0.0929063
AGID00280	1622	3820	Set179	PDHK1	0.008382415
AGID00056	515	3062	Old	PDK1	-0.0117
AGID00057	516	3061	Old	PDK1_pS241	-0.088056
AGID00300	1234	sc-19090	Old	PDL1	0.29066
AGID00124	1017	2780	Old	PEA15	-0.089567
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.57813
AGID00440	2429	3192	Set179	PERK	-0.1104355
AGID02207	2569	ab192876	Set179	PGM1	0.1330244
AGID00281	1623	13428	Set179	PHGDH	0.5938242
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.3462055
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.05429842
AGID00093	808	4255	Old	PI3KP110ALPHA	0.47755
AGID00058	523	06-195	Old	PI3KP85	0.1916
AGID00296	1667	5675	Set179	PKA-a	0.4604016
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.028434
AGID00172	529	05-154	Old	PKCALPHA	0.55534
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.59352
AGID00114	932	07-875	Old	PKCDELTA_pS664	-0.21045
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.92103
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.2926974
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.4800677
AGID00084	754	4513	Set179	PLK1	0.2378897
AGID00203	1246	22510002	Set179	PMS2	0.1796141
AGID00207	1254	ab14734	Set179	Porin	-0.2382704
AGID00381	549	1483-1/ab32085	Old	PR	0.04942
AGID00081	738	AHO1031	Set179	PRAS40	0.07419802
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.30478
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.5323453
AGID00492	1205	HPA007730	Old	PRDX1	0.2971
AGID00190	1204	ab102739	Old	PREX1	-0.24482
AGID00061	566	9552	Old	PTEN	-0.050726
AGID00364	2154	ab76942	Set179	PTPN12	0.3512254
AGID00218	1290	4976	Set179	Puma	-0.8729841
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.3848676
AGID00145	1083	3539	Old	RAB11	-0.33417
AGID00169	1150	4314	Old	RAB25	0.10119
AGID00342	1979	24555	Set179	Rad23A	-0.1508718
AGID00261	987	05-525	Old	RAD50	-0.49942
AGID00360	579	NA71	Old	RAD51	0.95312
AGID00158	1128	2280	Old	RAPTOR	0.050173
AGID00059	552	9309	Old	RB	-0.056398
AGID00060	557	9308	Old	RB_pS807S811	-1.382
AGID00164	1138	21390002	Old	RBM15	-0.39451
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.5711657
AGID00159	1129	2114	Old	RICTOR	1.7353
AGID00160	1130	3806	Old	RICTOR_pT1135	0.37442
AGID00282	1624	4926	Set179	RIP	0.1563272
AGID00283	1625	13526	Set179	RIP3	0.008031581
AGID00416	1368	2208	Set179	RPA32	-0.1101839
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.4596649
AGID00341	1978	3388	Set179	RRM1	0.1901228
AGID00344	1981	PA5-27856	Set179	RRM2	1.073354
AGID00554	2425	8408	Set179	RSK1	0.6331028
AGID00353	2031	13018	Set179	S100A4	-0.1334775
AGID00330	1874	2317	Old	S6	0.39502
AGID00062	600	2211	Old	S6_pS235S236	-1.5454
AGID00063	601	2215	Old	S6_pS240S244	-1.4977
AGID00157	1127	sc-58420	Old	SCD1	-0.045668
AGID00230	1339	11998	Set179	SDHA	0.3047189
AGID00294	1039	ab69836	Old	SETD2	0.19564
AGID00161	1131	32-4500	Old	SF2	-0.1297
AGID02179	2495	3534	Set179	SFRP1	-0.4386565
AGID00431	2411	12103	Set179	SGK1	0.3178011
AGID00430	2409	8156	Set179	SGK3	-0.01380667
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.048151
AGID00376	2241	3397	Set179	SHP2	-0.244231
AGID00183	1180	3751	Old	SHP2_pY542	0.014992
AGID02208	2570	ab8120	Set179	SIRP-alpha	0.1393972
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.1232355
AGID00064	610	2954	Old	SMAC	-0.38898
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.058878
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.090688
AGID02160	2467	46535	Old	SMAD4	-0.0058517
AGID00065	616	3895	Old	SNAIL	0.050865
AGID00325	1818	4266	Set179	SOD1	-0.05390822
AGID00380	1328	13141	Set179	SOD2	0.5863207
AGID00298	1670	2748	Set179	Sox2	0.691854
AGID00066	621	05-184	Old	SRC	-0.0082263
AGID02157	2463	6943	Old	SRC_pY416	-0.72624
AGID00068	626	2105	Old	SRC_pY527	-1.8805
AGID00185	1197	4904	Set179	Stat3	-0.3696566
AGID00388	637	9131	Old	STAT3_pY705	-0.069329
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.64549
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.43572
AGID00357	2099	13647	Set179	STING	-0.2859083
AGID00128	1033	sc-1240	Old	SYK	-0.14143
AGID00070	646	05-348	Set179	Tau	-1.187573
AGID00327	777	2149	Old	TAZ	0.1653
AGID00228	1333	7495	Set179	TFAM	-0.3401192
AGID00165	1140	22500002	Old	TFRC	0.64363
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.14767
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.15182
AGID00406	2370	612344	Set179	TRAP1	0.006268927
AGID00559	2537	PA5-34561	Set179	TRIM24	0.06042703
AGID00306	1756	ab167154	Set179	TRIM25	0.1078227
AGID00426	2400	PA5-52193	Set179	TRIP13	0.8014818
AGID00155	1125	4906	Old	TSC1	0.24324
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.04561
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.18381
AGID00417	1842	ab173300	Set179	TUFM	0.1856418
AGID00238	1353	sc-81417	Set179	Twist	0.04971434
AGID00436	1080	5585	Set179	Tyro3	0.2546964
AGID00295	1662	5546	Set179	U-Histone-H2B	-2.186586
AGID00214	1270	HPA005651	Set179	UBAC1	-0.08387284
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.05913276
AGID00213	1267	sc-271268	Set179	UGT1A	1.950231
AGID00284	1626	6888	Set179	ULK1_pS757	-0.2131027
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	-0.04746014
AGID00313	1781	13115	Set179	UVRAG	0.1668126
AGID00073	678	3112	Set179	VASP	0.291999
AGID00184	1181	2502	Set179	VAV1	-1.208509
AGID00074	688	2479	Old	VEGFR2	-0.039403
AGID00421	2394	68547	Set179	VHL	0.07195926
AGID00231	1343	SAB4200080	Set179	Vinculin	0.692062
AGID00317	1802	4936	Set179	Wee1	-0.7770697
AGID00354	2058	4910	Set179	Wee1_pS642	-0.4865584
AGID00285	1627	12124	Set179	WIPI1	0.5327627
AGID00286	1628	8567	Set179	WIPI2	0.3424908
AGID02214	2576	ab195380	Set179	WTAP	0.6584858
AGID00133	1044	sc-32136	Old	XBP1	0.83116
AGID00076	699	2042	Set179	XIAP	-0.3681736
AGID00241	1359	sc-56813	Set179	XPA	-1.292128
AGID00349	1354	ab3299	Set179	XPF	-0.2172879
AGID02137	2440	PA5-29359	Old	XRCC1	-0.30993
AGID00088	780	sc-15407	Old	YAP	0.56572
