AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00017	127	M0823	Old	CD31	0.14542
AGID00369	2174	ab108403	Set179	CD38	0.761427975025492
AGID00359	2104	ab133616	Set179	CD4	0.327459687482117
AGID00411	1398	3570	Set179	CD44	-0.0888188530077047
AGID00237	1352	M070101-2	Set179	CD45	0.460284420283132
AGID00115	937	611016	Old	CD49B	0.235
AGID02171	2482	91882	Set179	CD86	0.148022991042429
AGID00329	1873	4688	Set179	cdc25C	-0.253981297168923
AGID00227	1332	4651	Set179	Cdc42	0.191073934459984
AGID00422	2396	3387	Set179	Cdc6	0.00871863525874847
AGID00501	1007	9112	Old	CDK1	-0.10729
AGID00293	1658	ab32384	Set179	CDK1_pT14	0.14111289097142
AGID00314	1783	4539	Old	CDK1_pY15	0.26289
AGID00423	2397	8064	Set179	CDT1	-0.453773046355967
AGID02101	2348	15102	Set179	cGAS	0.0705743637555303
AGID00447	2410	13460	Set179	CHD1L	0.185663139000709
AGID00189	1203	2360	Old	CHK1	-0.39312
AGID00234	1348	ab79758	Old	CHK1_pS296	0.13038
AGID00107	903	2348	Old	CHK1_pS345	-0.33858
AGID00018	146	3440	Old	CHK2	0.066574
AGID00019	147	2197	Old	CHK2_pT68	0.3894
AGID00527	2078	4952	Old	CIAP	0.28822
AGID00350	2018	3793	Set179	CIITA	0.14215038916207
AGID00434	155	9164	Old	CJUN_pS73	-0.17332
AGID00020	157	1522-1/ab32363	Old	CKIT	0.035977
AGID00400	852	NB100-91714	Old	CLAUDIN7	0.888
AGID00466	726	3127	Old	CMET	-0.077227
AGID00079	727	3129	Old	CMET_pY1235	-0.0069073
AGID00167	161	9402	Old	CMYC	-0.70227
AGID00292	1656	11130-1-AP	Old	COG3	0.19169
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.17242
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set179	Connexin-43	-0.549797226736863
AGID00269	1571	6434	Set179	Coup-TFII	-0.276829745890154
AGID00150	1116	4850	Set179	Cox-IV	0.499252995682966
AGID00195	1218	4842	Set179	Cox2	-0.166996444675996
AGID00188	803	05-739	Old	CRAF	0.022596
AGID00022	179	9427	Old	CRAF_pS338	0.14743
AGID00023	181	9197	Set179	Creb	-0.457660377284481
AGID00393	2334	9198	Set179	CREB_pS133	-0.612275209776298
AGID00365	2155	4980	Set179	CSK	0.270118034617081
AGID00367	2160	9201	Set179	CtIP	-0.340270952123237
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set179	Cyclin-D3	0.227419250098121
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	0.025403
AGID00382	194	sc-718	Old	CYCLIND1	-0.08911
AGID00437	199	sc-25303	Old	CYCLINE1	-0.39963
AGID00449	202	1142-1	Old	CYCLINE2	-0.40417
AGID00209	1257	ab110324	Set179	Cyclophilin-F	0.322281851966823
AGID00247	1379	ab48389	Set179	D-a-Tubulin	0.602737621861692
AGID00308	1770	GTX10524	Set179	DAPK1_pS308	0.139718597752399
AGID00304	1744	ab51601	Set179	DAPK2	0.0083532088217788
AGID00343	1980	6998	Set179	DDB-1	0.43269309848071
AGID00427	2402	5583	Set179	DDR1	-0.276515259066519
AGID00428	2403	SAB4504671	Set179	DDR1_pY513	0.05695506487546
AGID00532	1273	Bast Lab	Old	DIRAS3	0.19287
AGID00104	891	ab76008	Old	DJ1	0.041355
AGID02146	2452	4658	Set179	DM-Histone-H3	-0.429385200570537
AGID00386	1397	ab32521	Set179	DM-K9-Histone-H3	-0.11116135737142
AGID00352	2030	14649	Set179	DNA-Ligase-IV	0.0623283073319909
AGID00407	2371	13609	Set179	DNA_POLG	0.378631385118926
AGID00399	2344	5032	Set179	DNMT1	0.508604601454814
AGID00409	2373	5391	Set179	DRP1	-0.0456463544560144
AGID00253	1406	5149	Old	DUSP4	2.1833
AGID00334	1936	ab76310	Set179	DUSP6	-0.642237597232963
AGID00116	940	3218	Old	DVL3	-0.48241
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	0.19824
AGID00135	1060	2332	Old	EEF2	-0.27808
AGID00136	1061	3692	Old	EEF2K	-0.35833
AGID00152	1120	2232	Old	EGFR	0.13174
AGID00450	217	2234	Old	EGFR_pY1068	0.44734
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	-0.14209
AGID00078	722	9742	Old	EIF4E	-0.19771
AGID00328	1871	ab76256	Set179	eIF4E_pS209	-0.32327555270913
AGID00154	1124	2498	Old	EIF4G	0.027353
AGID00027	228	9181	Set179	Elk1_pS383	-0.342020408123843
AGID00235	1350	M061329-2	Set179	EMA	1.18565015769641
AGID00394	2337	3810	Set179	Enolase-1	0.369008549577333
AGID00395	2338	8171	Set179	Enolase-2	-0.517348346312922
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set179	EphA2	1.2150860861605
AGID00552	2422	6347	Set179	EphA2_pS897	0.730330145463685
AGID00553	2423	12677	Set179	EphA2_pY588	-0.247058773870017
AGID00075	693	556347	Old	EPPK1	2.7596
AGID00335	238	RM-9101	Old	ERALPHA	-1.3967
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.36896
AGID00240	247	MS-671	Old	ERCC1	-0.65302
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.1769
AGID00484	249	sc-154	Old	ERK2	-0.51769
AGID00372	2193	3552	Set179	Erk5	-0.353021250527219
AGID00405	2369	13826	Set179	ERRalpha	0.902310979240725
AGID00187	1200	A303-501A	Old	ETS1	-0.25709
AGID00511	2492	2593	Set179	EVI1	1.08808384762882
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set179	FAK	-1.23971018897077
AGID02151	2457	8556	Set179	FAK_pY397	-0.386831340945218
AGID00171	1156	3180	Old	FASN	-0.52528
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	0.300722719604754
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	-1.0467
AGID00339	1959	4403	Set179	FN14	0.499134183910171
AGID02152	2458	20459	Old	FOXM1	-0.093983
AGID00378	269	9467	Old	FOXO3A	0.18746
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.22442
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	-0.27168120398073
AGID02213	2575	ab124892	Set179	FTO	-0.606021580061605
AGID02141	2446	12263	Old	G6PD	0.10083
AGID00117	943	3239	Old	GAB2	-0.3734
AGID00412	274	AM4300	Old	GAPDH	-2.2009
AGID00086	764	558686	Old	GATA3	-0.55412
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	0.352221239033766
AGID00305	1745	ab124827	Set179	GCLM	-0.233275186608783
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	0.259415429914776
AGID00263	1520	ab69838	Set179	Gli3	-0.28072933603957
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	-0.124485237829898
AGID00387	1617	12793	Set179	Glutamate-D1-2	0.407257798605231
AGID00262	1491	ab156876	Set179	Glutaminase	0.319249594716361
AGID00319	1807	4275	Set179	Granzyme-B	-0.57239125153757
AGID00368	2169	ab183737	Set179	GRB7	0.118585252957295
AGID00396	2339	3593	Set179	Grp75	0.334401644172188
AGID00174	1163	9315	Set179	GSK-3B	0.0633189710042992
AGID00502	1082	9336	Old	GSK3_pS9	-0.69726
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.17961
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-0.3039
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	0.0204232883854298
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.134025871439714
AGID00131	1038	MS-325-P1	Old	HER2	-0.10195
AGID00142	299	06-229	Old	HER2_pY1248	0.14815
AGID00110	911	sc-285	Old	HER3	-0.070116
AGID00080	728	4791	Old	HER3_pY1289	0.1085
AGID00103	890	2573	Old	HEREGULIN	0.04931
AGID00271	1582	11988	Set179	HES1	0.00372868633826487
AGID00397	2340	2024	Set179	Hexokinase-I	-0.295433447285381
AGID00442	1023	2867	Set179	Hexokinase-II	1.50254287786902
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-1.40569388109917
AGID00398	2341	3377	Set179	Histone-H3_pS10	-0.0268554791570045
AGID00332	1901	ab128959	Set179	HLA-DQA1	-0.209626846549952
AGID00333	1902	14832-1-AP	Set179	HMHA1	-0.375101264555388
AGID00035	321	2402	Set179	HSP27	-0.0166663283793109
AGID00036	323	2401	Set179	HSP27_pS82	-0.963618447135621
AGID00320	1808	12165	Set179	HSP60	0.631666268614612
AGID00037	325	4872	Old	HSP70	-0.86935
AGID00366	2158	86630	Set179	IDO	1.96399543653545
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.22485
AGID00038	335	3922	Old	IGFBP2	0.88914
AGID00090	793	611504	Set179	IGFBP3	0.636584219355572
AGID00039	336	3027	Set179	IGFRb	-0.941424590984581
AGID00336	1949	12153	Set179	IL-6	-0.0658330663745555
AGID02221	2583	57145	Set179	IMP3	-0.10216804455407
AGID02153	2459	14543	Old	INPP4B	0.28098
AGID00272	1586	3025	Set179	IR-b	0.606287544013346
AGID00519	2519	4302	Set179	IRF-3	0.356124786470267
AGID00520	2520	4947	Set179	IRF-3_pS396	-0.103848048788101
AGID00223	1316	sc-497	Old	IRF1	-0.051945
AGID00092	802	06-248	Old	IRS1	0.35657
AGID00040	371	4502	Set179	IRS2	-0.667765157697211
AGID00250	1394	sc-13157	Old	JAB1	0.15755
AGID00256	1413	ab109536	Set179	Jagged1	-0.00857585458693699
AGID00177	1166	3230	Old	JAK2	-0.17254
AGID00758	377	4671	Old	JNK_pT183Y185	0.023824
AGID02136	2439	PA5-28262	Old	JNK2	-0.31745
AGID00307	1757	ab10484	Set179	KAP1	-0.547760974903691
AGID00528	904	2180	Old	KU80	0.036509
AGID00375	2237	HPA028732	Set179	LAD1	1.75674495668533
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.165714136464173
AGID00279	1618	4108	Set179	LC3A-B	-0.421016582328356
AGID00042	397	2752	Old	LCK	0.35841
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.016539
AGID00244	1367	2568	Set179	LRP6_pS1490	0.107292096505543
AGID00439	2424	2796	Set179	Lyn	0.731024325372342
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.15655
AGID00198	1222	5453	Set179	Mcl-1	-0.561680560035163
AGID00288	1633	AB3314P	Set179	MCT4	-0.106987653326024
AGID00175	1164	3521	Set179	MDM2_pS166	-0.137478179502078
AGID00044	417	1235-1/ab32576	Old	MEK1	-0.41905
AGID00143	1076	9154	Old	MEK1_pS217S221	0.26548
AGID00201	1243	9125	Set179	MEK2	0.232560153501553
AGID00361	2118	ab51061	Set179	MelanA	0.0754917829670659
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.156817171532545
AGID00337	1951	12711	Set179	MERIT40	0.116350207319712
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.0608311629127078
AGID02212	2574	ab195352	Set179	METTL3	-0.376575610398219
AGID00225	1323	sc-20121	Set179	MIF	-0.289623493415209
AGID00137	1062	WH0054206M1	Old	MIG6	0.19943
AGID00403	2117	ab20663	Set179	MITF	-0.330514854850178
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.119514011294367
AGID00322	1810	11925	Set179	Mitofusin-2	-0.535088687189368
AGID00389	2324	3515	Set179	MLH1	0.231159115035288
AGID00312	1780	14993	Set179	MLKL	0.535059339620723
AGID00402	2359	MAB3328	Set179	MMP14	-0.39449688255656
AGID00045	435	4022	Set179	MMP2	-0.533945159247686
AGID00122	1005	2195	Set179	Mnk1	0.25082338108938
AGID00331	1899	sc-377312	Set179	MR1	-0.285597629932937
AGID00273	1589	ab103319	Set179	MRAP	0.143413294439882
AGID00530	440	4847	Old	MRE11	0.32085
AGID00390	905	2850	Old	MSH2	0.24162
AGID00138	1063	22030002	Old	MSH6	-0.2215
AGID00299	1675	ab76148	Set179	MSI2	-0.113635104967457
AGID00232	1344	ab14705	Set179	MTCO1	1.36746845771265
AGID00046	444	2983	Old	MTOR	0.43079
AGID00047	446	2971	Old	MTOR_pS2448	0.017887
AGID00204	1247	H00009788-M01A	Set179	MTSS1	1.13739901779715
AGID00401	1139	21370002	Old	MYH11	-0.058805
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.47305
AGID00318	1803	4282	Set179	Myt1	0.141624205143255
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.25786
AGID00156	1126	3217	Old	NDRG1_pT346	0.4664
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.131693585121358
AGID00134	1046	22710002	Old	NF2	-0.37303
AGID00048	457	3033	Old	NFKBP65_pS536	0.21442
AGID02155	2461	3608	Old	NOTCH1	-0.00092497
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.128315758251469
AGID00087	767	sc-5593	Set179	Notch3	-0.100176769390267
AGID00258	1420	3187	Set179	NQO1	1.50126743333279
AGID00162	1136	sc-31	Old	NRAS	0.29777
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	0.538828894225245
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.12404
AGID00384	470	sc-6246	Old	P21	-0.97995
AGID00105	897	1591-1/ab32034	Old	P27	0.18422
AGID00096	842	AF1555	Old	P27_pT157	-0.12447
AGID00099	878	ab64949	Old	P27_pT198	0.13716
AGID00181	1175	9228	Set179	p38-a	0.303959587030548
AGID00098	479	9211	Old	P38_pT180Y182	0.096796
AGID00049	478	9212	Old	P38MAPK	0.16146
AGID00151	1119	4695	Set179	p44-42-MAPK	0.066683100954156
AGID00050	481	9282	Old	P53	0.72377
AGID00490	1187	610833	Old	P62LCKLIGAND	1.4144
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.84984
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.78673
AGID00085	759	9347	Old	P90RSK	0.30719
AGID00531	770	9344	Old	P90RSK_pT359S363	0.022189
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.453230412898254
AGID00053	499	612024	Old	PAI1	-0.21299
AGID00224	1322	HPA035895	Set179	PAICS	0.565930639437211
AGID00323	1811	2602	Set179	PAK1	0.141974434325181
AGID02199	2517	PA5-69540	Set179	PAK4	-0.0866367415808391
AGID00245	1370	4336-BPC-100	Set179	PAR	-2.01051614055416
AGID00374	2209	66564	Set179	PARG	-0.36375009797237
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.20587
AGID00274	1591	ab53715	Set179	Patched	-0.0590415495328456
AGID00513	2486	60433	Set179	PAX6	-0.223271075300887
AGID00441	1621	9857	Set179	PAX8	-0.322022937050747
AGID00054	504	2542	Old	PAXILLIN	-1.1109
AGID00055	509	2130	Old	PCADHERIN	0.19649
AGID00248	511	ab29	Old	PCNA	0.45976
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.36602
AGID00385	1225	3169	Set179	PDGFRB	1.18818671349975
AGID00210	1258	ab110332	Set179	PDH	0.441665525717016
AGID00324	1817	3205	Set179	PDHA1	-0.0272081780362185
AGID00280	1622	3820	Set179	PDHK1	0.27947873080469
AGID00056	515	3062	Old	PDK1	-0.19031
AGID00057	516	3061	Old	PDK1_pS241	-0.056745
AGID00300	1234	sc-19090	Old	PDL1	0.21105
AGID00124	1017	2780	Old	PEA15	-0.5624
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.67281
AGID00440	2429	3192	Set179	PERK	0.511223206760005
AGID02207	2569	ab192876	Set179	PGM1	0.247963524705963
AGID00281	1623	13428	Set179	PHGDH	-0.0152243782580923
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.578933657887052
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.326333752324039
AGID00093	808	4255	Old	PI3KP110ALPHA	0.36334
AGID00058	523	06-195	Old	PI3KP85	0.18117
AGID00296	1667	5675	Set179	PKA-a	-0.00119403910157245
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.00101745364278
AGID00172	529	05-154	Old	PKCALPHA	0.53345
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.7144
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.050721
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.32849
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.0144720435590954
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.577519044643017
AGID00084	754	4513	Set179	PLK1	0.197014595026611
AGID00203	1246	22510002	Set179	PMS2	-0.0435754700936509
AGID00207	1254	ab14734	Set179	Porin	-0.170999439401597
AGID00381	549	1483-1/ab32085	Old	PR	-0.11432
AGID00081	738	AHO1031	Set179	PRAS40	-0.0139694764933203
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.1212
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.416489835847295
AGID00492	1205	HPA007730	Old	PRDX1	0.064437
AGID00190	1204	ab102739	Old	PREX1	0.14086
AGID00061	566	9552	Old	PTEN	0.1779
AGID00364	2154	ab76942	Set179	PTPN12	-0.799288459585638
AGID00218	1290	4976	Set179	Puma	-0.366055289172487
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	0.0397528364252963
AGID00145	1083	3539	Old	RAB11	-0.29367
AGID00169	1150	4314	Old	RAB25	1.0136
AGID00342	1979	24555	Set179	Rad23A	-0.510590727690919
AGID00261	987	05-525	Old	RAD50	-0.45687
AGID00360	579	NA71	Old	RAD51	1.0787
AGID00158	1128	2280	Old	RAPTOR	-0.14419
AGID00059	552	9309	Old	RB	-0.073101
AGID00060	557	9308	Old	RB_pS807S811	-0.024444
AGID00164	1138	21390002	Old	RBM15	-0.20032
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.0390525844891199
AGID00159	1129	2114	Old	RICTOR	1.9734
AGID00160	1130	3806	Old	RICTOR_pT1135	0.18251
AGID00282	1624	4926	Set179	RIP	-0.248880197575464
AGID00283	1625	13526	Set179	RIP3	-0.039759408603003
AGID00416	1368	2208	Set179	RPA32	-0.612296807757456
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.484619688248116
AGID00341	1978	3388	Set179	RRM1	-0.122523933894039
AGID00344	1981	PA5-27856	Set179	RRM2	0.354380568234981
AGID00554	2425	8408	Set179	RSK1	0.699477962235483
AGID00353	2031	13018	Set179	S100A4	0.129144534075254
AGID00330	1874	2317	Old	S6	0.46008
AGID00062	600	2211	Old	S6_pS235S236	0.115
AGID00063	601	2215	Old	S6_pS240S244	-0.88881
AGID00157	1127	sc-58420	Old	SCD1	-0.26982
AGID00230	1339	11998	Set179	SDHA	0.81906329501713
AGID00294	1039	ab69836	Old	SETD2	0.13886
AGID00161	1131	32-4500	Old	SF2	-0.088572
AGID02179	2495	3534	Set179	SFRP1	-0.471289626921869
AGID00431	2411	12103	Set179	SGK1	0.442032010858672
AGID00430	2409	8156	Set179	SGK3	-0.0944465448353016
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.090068
AGID00376	2241	3397	Set179	SHP2	-0.531178978805711
AGID00183	1180	3751	Old	SHP2_pY542	0.16183
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.656181275965696
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	-0.0948908819200053
AGID00064	610	2954	Old	SMAC	-0.5084
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.2879
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.094006
AGID02160	2467	46535	Old	SMAD4	0.18006
AGID00065	616	3895	Old	SNAIL	0.38157
AGID00325	1818	4266	Set179	SOD1	0.10837878794892
AGID00380	1328	13141	Set179	SOD2	0.251404461984485
AGID00298	1670	2748	Set179	Sox2	-0.282612197818676
AGID00066	621	05-184	Old	SRC	0.91446
AGID02157	2463	6943	Old	SRC_pY416	0.45237
AGID00068	626	2105	Old	SRC_pY527	0.97746
AGID00185	1197	4904	Set179	Stat3	-0.107433603054453
AGID00388	637	9131	Old	STAT3_pY705	0.33166
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.1666
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.11707
AGID00357	2099	13647	Set179	STING	-0.246444540465314
AGID00128	1033	sc-1240	Old	SYK	0.11721
AGID00070	646	05-348	Set179	Tau	-0.556873967671225
AGID00327	777	2149	Old	TAZ	-0.20281
AGID00228	1333	7495	Set179	TFAM	0.490139762453343
AGID00165	1140	22500002	Old	TFRC	-1.0302
AGID00149	1107	S1711/ab137573	Old	TIGAR	1.5651
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.20566
AGID00406	2370	612344	Set179	TRAP1	-0.151871999111967
AGID00559	2537	PA5-34561	Set179	TRIM24	-0.0244715928604867
AGID00306	1756	ab167154	Set179	TRIM25	0.659872454086708
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.321614136205672
AGID00155	1125	4906	Old	TSC1	0.26977
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.17958
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.52686
AGID00417	1842	ab173300	Set179	TUFM	-0.025052816365526
AGID00238	1353	sc-81417	Set179	Twist	0.025716717683686
AGID00436	1080	5585	Set179	Tyro3	-0.344115064240753
AGID00295	1662	5546	Set179	U-Histone-H2B	0.213924981910576
AGID00214	1270	HPA005651	Set179	UBAC1	-0.232520260208001
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.0842238433296369
AGID00213	1267	sc-271268	Set179	UGT1A	1.35960695997602
AGID00284	1626	6888	Set179	ULK1_pS757	-0.37056156086451
